Case ID;Activity;time:timestamp;end_timestamp;SLA MIN;case_end_time;case_start_time;duration;label;WIP
Case37;A38;2017-07-18 08:54:00+00:00;2017-07-18 08:54:00+00:00;45.0;2017-07-18 09:10:00+00:00;2017-07-18 08:16:00+00:00;54.0;1;1
Case37;A41;2017-07-18 08:55:00+00:00;2017-07-18 08:55:00+00:00;45.0;2017-07-18 09:10:00+00:00;2017-07-18 08:16:00+00:00;54.0;1;1
Case37;A42;2017-07-18 08:56:00+00:00;2017-07-18 08:57:00+00:00;45.0;2017-07-18 09:10:00+00:00;2017-07-18 08:16:00+00:00;54.0;1;1
Case37;A43;2017-07-18 08:58:00+00:00;2017-07-18 08:58:00+00:00;45.0;2017-07-18 09:10:00+00:00;2017-07-18 08:16:00+00:00;54.0;1;1
Case37;A31;2017-07-18 08:58:00+00:00;2017-07-18 08:58:00+00:00;45.0;2017-07-18 09:10:00+00:00;2017-07-18 08:16:00+00:00;54.0;1;1
Case37;A30;2017-07-18 09:01:00+00:00;2017-07-18 09:08:00+00:00;45.0;2017-07-18 09:10:00+00:00;2017-07-18 08:16:00+00:00;54.0;1;1
Case37;A34;2017-07-18 09:05:00+00:00;2017-07-18 09:05:00+00:00;45.0;2017-07-18 09:10:00+00:00;2017-07-18 08:16:00+00:00;54.0;1;1
Case37;A5;2017-07-18 09:06:00+00:00;2017-07-18 09:06:00+00:00;45.0;2017-07-18 09:10:00+00:00;2017-07-18 08:16:00+00:00;54.0;1;1
Case37;A36;2017-07-18 09:07:00+00:00;2017-07-18 09:07:00+00:00;45.0;2017-07-18 09:10:00+00:00;2017-07-18 08:16:00+00:00;54.0;1;1
Case37;A2;2017-07-18 09:10:00+00:00;2017-07-18 09:10:00+00:00;45.0;2017-07-18 09:10:00+00:00;2017-07-18 08:16:00+00:00;54.0;1;1
Case37;A32;2017-07-18 09:10:00+00:00;2017-07-18 09:10:00+00:00;45.0;2017-07-18 09:10:00+00:00;2017-07-18 08:16:00+00:00;54.0;1;1
Case36;A0;2017-07-18 10:17:00+00:00;2017-07-18 10:19:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A1;2017-07-18 10:20:00+00:00;2017-07-18 10:20:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A3;2017-07-18 10:20:00+00:00;2017-07-18 10:21:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A8;2017-07-18 10:21:00+00:00;2017-07-18 10:21:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A12;2017-07-18 10:22:00+00:00;2017-07-18 10:27:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A4;2017-07-18 10:22:00+00:00;2017-07-18 10:22:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A26;2017-07-18 10:22:00+00:00;2017-07-18 10:45:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A6;2017-07-18 10:22:00+00:00;2017-07-18 10:22:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A10;2017-07-18 10:23:00+00:00;2017-07-18 10:34:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A17;2017-07-18 10:29:00+00:00;2017-07-18 10:29:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A20;2017-07-18 10:30:00+00:00;2017-07-18 10:30:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A29;2017-07-18 10:30:00+00:00;2017-07-18 10:34:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A21;2017-07-18 10:31:00+00:00;2017-07-18 10:34:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A14;2017-07-18 10:32:00+00:00;2017-07-18 10:32:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A15;2017-07-18 10:34:00+00:00;2017-07-18 10:38:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A18;2017-07-18 10:34:00+00:00;2017-07-18 10:45:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A7;2017-07-18 10:35:00+00:00;2017-07-18 10:35:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A22;2017-07-18 10:36:00+00:00;2017-07-18 10:36:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A11;2017-07-18 10:37:00+00:00;2017-07-18 10:48:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A16;2017-07-18 10:40:00+00:00;2017-07-18 10:40:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A41;2017-07-18 10:41:00+00:00;2017-07-18 10:41:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A42;2017-07-18 10:41:00+00:00;2017-07-18 10:44:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A31;2017-07-18 10:41:00+00:00;2017-07-18 10:41:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A27;2017-07-18 10:43:00+00:00;2017-07-18 10:53:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A43;2017-07-18 10:45:00+00:00;2017-07-18 10:45:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A23;2017-07-18 10:48:00+00:00;2017-07-18 10:48:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A24;2017-07-18 10:48:00+00:00;2017-07-18 10:50:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A19;2017-07-18 10:51:00+00:00;2017-07-18 10:51:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A25;2017-07-18 10:51:00+00:00;2017-07-18 10:51:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A13;2017-07-18 10:53:00+00:00;2017-07-18 10:56:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A30;2017-07-18 10:55:00+00:00;2017-07-18 10:58:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A5;2017-07-18 10:57:00+00:00;2017-07-18 10:57:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A9;2017-07-18 10:58:00+00:00;2017-07-18 10:58:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A32;2017-07-18 10:59:00+00:00;2017-07-18 10:59:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case36;A2;2017-07-18 10:59:00+00:00;2017-07-18 10:59:00+00:00;35.0;2017-07-18 10:59:00+00:00;2017-07-18 10:17:00+00:00;42.0;1;1
Case38;A0;2017-07-19 10:16:00+00:00;2017-07-19 10:18:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A6;2017-07-19 10:18:00+00:00;2017-07-19 10:18:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A3;2017-07-19 10:19:00+00:00;2017-07-19 10:21:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A1;2017-07-19 10:19:00+00:00;2017-07-19 10:19:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A4;2017-07-19 10:21:00+00:00;2017-07-19 10:21:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A14;2017-07-19 10:22:00+00:00;2017-07-19 10:22:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A12;2017-07-19 10:22:00+00:00;2017-07-19 10:28:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A10;2017-07-19 10:23:00+00:00;2017-07-19 10:36:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A26;2017-07-19 10:24:00+00:00;2017-07-19 10:29:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A20;2017-07-19 10:25:00+00:00;2017-07-19 10:25:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A17;2017-07-19 10:29:00+00:00;2017-07-19 10:29:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A15;2017-07-19 10:30:00+00:00;2017-07-19 10:36:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A21;2017-07-19 10:31:00+00:00;2017-07-19 10:36:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A18;2017-07-19 10:32:00+00:00;2017-07-19 10:40:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A8;2017-07-19 10:34:00+00:00;2017-07-19 10:34:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A7;2017-07-19 10:34:00+00:00;2017-07-19 10:34:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A29;2017-07-19 10:34:00+00:00;2017-07-19 10:37:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A16;2017-07-19 10:37:00+00:00;2017-07-19 10:37:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A22;2017-07-19 10:37:00+00:00;2017-07-19 10:37:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A11;2017-07-19 10:37:00+00:00;2017-07-19 10:57:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A19;2017-07-19 10:44:00+00:00;2017-07-19 10:44:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A23;2017-07-19 10:59:00+00:00;2017-07-19 10:59:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A24;2017-07-19 11:00:00+00:00;2017-07-19 11:01:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A9;2017-07-19 11:01:00+00:00;2017-07-19 11:01:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A25;2017-07-19 11:01:00+00:00;2017-07-19 11:01:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A5;2017-07-19 11:02:00+00:00;2017-07-19 11:02:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A27;2017-07-19 11:44:00+00:00;2017-07-19 11:55:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A31;2017-07-19 11:48:00+00:00;2017-07-19 11:48:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A13;2017-07-19 11:48:00+00:00;2017-07-19 11:53:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A30;2017-07-19 11:55:00+00:00;2017-07-19 12:00:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A32;2017-07-19 12:03:00+00:00;2017-07-19 12:03:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case38;A2;2017-07-19 12:03:00+00:00;2017-07-19 12:03:00+00:00;;2017-07-19 12:03:00+00:00;2017-07-19 10:16:00+00:00;107.0;0;1
Case39;A0;2017-07-19 12:21:00+00:00;2017-07-19 12:22:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A8;2017-07-19 12:24:00+00:00;2017-07-19 12:24:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A1;2017-07-19 12:28:00+00:00;2017-07-19 12:28:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A3;2017-07-19 12:28:00+00:00;2017-07-19 12:29:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A20;2017-07-19 12:30:00+00:00;2017-07-19 12:30:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A4;2017-07-19 12:30:00+00:00;2017-07-19 12:30:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A6;2017-07-19 12:31:00+00:00;2017-07-19 12:31:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A10;2017-07-19 12:32:00+00:00;2017-07-19 12:44:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A14;2017-07-19 12:32:00+00:00;2017-07-19 12:32:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A26;2017-07-19 12:33:00+00:00;2017-07-19 12:41:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A12;2017-07-19 12:33:00+00:00;2017-07-19 12:40:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A17;2017-07-19 12:34:00+00:00;2017-07-19 12:34:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A18;2017-07-19 12:40:00+00:00;2017-07-19 12:54:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A21;2017-07-19 12:41:00+00:00;2017-07-19 12:44:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A15;2017-07-19 12:42:00+00:00;2017-07-19 12:47:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A29;2017-07-19 12:45:00+00:00;2017-07-19 12:47:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A22;2017-07-19 12:45:00+00:00;2017-07-19 12:45:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A7;2017-07-19 12:46:00+00:00;2017-07-19 12:46:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A11;2017-07-19 12:47:00+00:00;2017-07-19 12:53:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A16;2017-07-19 12:49:00+00:00;2017-07-19 12:49:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A31;2017-07-19 12:50:00+00:00;2017-07-19 12:50:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A27;2017-07-19 12:51:00+00:00;2017-07-19 12:55:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A5;2017-07-19 12:53:00+00:00;2017-07-19 12:53:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A13;2017-07-19 12:54:00+00:00;2017-07-19 12:55:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A30;2017-07-19 12:55:00+00:00;2017-07-19 12:59:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A9;2017-07-19 12:57:00+00:00;2017-07-19 12:57:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A19;2017-07-19 12:58:00+00:00;2017-07-19 12:58:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A32;2017-07-19 13:07:00+00:00;2017-07-19 13:07:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case39;A2;2017-07-19 13:07:00+00:00;2017-07-19 13:07:00+00:00;35.0;2017-07-19 13:07:00+00:00;2017-07-19 12:21:00+00:00;46.0;1;1
Case40;A0;2017-07-20 10:19:00+00:00;2017-07-20 10:21:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A1;2017-07-20 10:23:00+00:00;2017-07-20 10:23:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A3;2017-07-20 10:23:00+00:00;2017-07-20 10:25:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A35;2017-07-20 10:24:00+00:00;2017-07-20 10:24:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A26;2017-07-20 10:24:00+00:00;2017-07-20 10:30:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A33;2017-07-20 10:25:00+00:00;2017-07-20 10:25:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A4;2017-07-20 10:25:00+00:00;2017-07-20 10:25:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A6;2017-07-20 10:25:00+00:00;2017-07-20 10:25:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A12;2017-07-20 10:27:00+00:00;2017-07-20 10:42:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A8;2017-07-20 10:27:00+00:00;2017-07-20 10:27:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A10;2017-07-20 10:27:00+00:00;2017-07-20 10:36:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A20;2017-07-20 10:29:00+00:00;2017-07-20 10:29:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A21;2017-07-20 10:30:00+00:00;2017-07-20 10:39:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A17;2017-07-20 10:32:00+00:00;2017-07-20 10:32:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A50;2017-07-20 10:33:00+00:00;2017-07-20 10:33:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A37;2017-07-20 10:35:00+00:00;2017-07-20 10:37:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A11;2017-07-20 10:36:00+00:00;2017-07-20 11:02:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A18;2017-07-20 10:39:00+00:00;2017-07-20 10:49:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A22;2017-07-20 10:40:00+00:00;2017-07-20 10:40:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A29;2017-07-20 10:42:00+00:00;2017-07-20 10:44:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A15;2017-07-20 10:43:00+00:00;2017-07-20 10:45:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A23;2017-07-20 10:43:00+00:00;2017-07-20 10:43:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A7;2017-07-20 10:44:00+00:00;2017-07-20 10:44:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A24;2017-07-20 10:44:00+00:00;2017-07-20 10:45:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A25;2017-07-20 10:46:00+00:00;2017-07-20 10:46:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A13;2017-07-20 10:47:00+00:00;2017-07-20 10:57:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A16;2017-07-20 10:47:00+00:00;2017-07-20 10:47:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A27;2017-07-20 10:49:00+00:00;2017-07-20 10:58:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A31;2017-07-20 10:50:00+00:00;2017-07-20 10:50:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A19;2017-07-20 10:55:00+00:00;2017-07-20 10:55:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A30;2017-07-20 10:57:00+00:00;2017-07-20 11:03:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A9;2017-07-20 10:57:00+00:00;2017-07-20 10:57:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A34;2017-07-20 10:59:00+00:00;2017-07-20 10:59:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A5;2017-07-20 10:59:00+00:00;2017-07-20 10:59:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A36;2017-07-20 11:03:00+00:00;2017-07-20 11:03:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A2;2017-07-20 11:08:00+00:00;2017-07-20 11:08:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case40;A32;2017-07-20 11:08:00+00:00;2017-07-20 11:08:00+00:00;45.0;2017-07-20 11:08:00+00:00;2017-07-20 10:19:00+00:00;49.0;1;1
Case41;A0;2017-07-20 11:19:00+00:00;2017-07-20 11:20:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A1;2017-07-20 11:26:00+00:00;2017-07-20 11:26:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A3;2017-07-20 11:27:00+00:00;2017-07-20 11:30:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A6;2017-07-20 11:28:00+00:00;2017-07-20 11:28:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A33;2017-07-20 11:28:00+00:00;2017-07-20 11:28:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A35;2017-07-20 11:28:00+00:00;2017-07-20 11:28:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A26;2017-07-20 11:29:00+00:00;2017-07-20 11:35:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A4;2017-07-20 11:29:00+00:00;2017-07-20 11:29:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A10;2017-07-20 11:32:00+00:00;2017-07-20 11:44:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A12;2017-07-20 11:35:00+00:00;2017-07-20 11:40:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A39;2017-07-20 11:35:00+00:00;2017-07-20 11:39:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A24;2017-07-20 11:42:00+00:00;2017-07-20 11:43:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A23;2017-07-20 11:42:00+00:00;2017-07-20 11:42:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A41;2017-07-20 11:43:00+00:00;2017-07-20 11:43:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A25;2017-07-20 11:43:00+00:00;2017-07-20 11:43:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A43;2017-07-20 11:44:00+00:00;2017-07-20 11:44:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A42;2017-07-20 11:44:00+00:00;2017-07-20 11:44:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
Case41;A17;2017-07-20 11:44:00+00:00;2017-07-20 11:44:00+00:00;;2017-07-20 12:32:00+00:00;2017-07-20 11:19:00+00:00;73.0;0;1
